comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
Dah lama ada kdai jual siap air rm5..😂,@yusno123,Nuhh ,3,11,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
tempat saya tak ada mydin. giant besar pun dah tutup. marilah bukak mydin kat sini.,@buangfikiran,Buang Fikiran ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
come je,@ananazeem,user9695083649937 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terbaik semua🥰👍🏻👍🏻,@mus69mus,Mus69mus ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terima kasih bnyk dato 🥰🥰🥰🥰🥰,@pembahagi_jalan,pembahagi_jalan ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
mcm projek 1Malaysia jgak si Rahmah nieh😁😁 pusing² tang tue,@ultra_galaxy,_KeLiBeLaDo_ ,4,4,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰,@azman_111,abg osem ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Hehe omeyy,@themojako,The Mojako ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
on the track... insyllh 1 day malaysian tiger akn bngkit...,@user3225500074981,user3225500074981 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
wow,@yannlionqueen,KakYann ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
wow 😃😃😃😃😃😃😃,@feliciach14,Felicia ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terbaik mydin,@ombak2018,ombak2018 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Mantap Dato😂😁.lps mkn kita bli brg dapur skit kt my din,@one555922,user846409 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Jom BMF,@ahmadghazalie,Ahmad Ghazali702 ,2,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
mydin terbaik🖐️,@zetiaida,zaaz ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
boss Mydin ni mmg terbaik..,@amyjoker10,Joker ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
😁😁😁terbaik,@syamil__86,syamil86 ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terbaiklah Mydin 👍🏻👍🏻👍🏻,@afadzlibinfauzi,Ahmad Fadzli Bin Fauzi ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰🥰🥰😁 👍👍👍,@mohdkairul3,Mohd khariul ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰🥰moga sentiasa dikurniakan rezeki melimpah ruah,@noone8697,Nad ,3,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Tq Mydin..siapa Rahmah?,@wanshah83,user2221179859797 ,1,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Bagus Boss korang ni. Indirectly dpt free marketing. 👍🏻,@chesiti88,Che Siti ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰,@chesiti88,Che Siti ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Alhamdulillah,@heyawak34,Niena ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
👍👍,@c1001011100011000110,2019fn2021nf2022 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰,@norhafidzaazlin,norhafidzaazlin ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰,@kedondong90,tembikai laici ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
semua cawangan ada ke?,@zaefna,zaemuse ,3,2,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
rahmah😂,@arebob82,pisang cheese ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terbaik,@sisenyorfhame,senyor fhame ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
mantap kerajaan perpaduan 👍👍👍,@redzuanmohd491,qawie ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terbaik,@nurae050,nurae050 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Terbaik🥰,@hanafimuhammad76,NAFI ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Jauhnya 🥺,@zullmagic,I am Akhmar💯 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
walaun nk ikan kelah dalam menu rahmah.,@jangzorro,JangZorro ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
ni yg str sumbangan tabung rahmah ea kira bantuan yg kerajaan bg pd rakyat hasil sumbangan.xde sumbangan xde bantuan..gitu ke???,@amoi_2575,🥜😀🥜 ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
🥰🥰,@barjebat.co,ʙᴀʀᴊᴇʙᴀᴛ.ᴄᴏ ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
@Oem Channel:Alhamdulillah..terbaik kerajaan perpaduan..🥰🥰🥰👍👍👍,@pendekarpahang,Pendekar Pahang ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
tq mydin,@ragukeadilan,Ragu Keadilan ,1,0,9h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
nak tahu b40 mcm mana,@kematianadalahbenar,Long Ranjer ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"jom pergi mkn mydin tgok lama mne boleh tahan menu rahmah ni,hrp dpat tahan lama la jgn kuran lauk dri video ni kan 😁😁",@rasdatsun,ras datsun ,0,0,13h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
terbaik mydin dan pak menteri,@muhdaizat_95,BANDO95 ,0,0,13h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
"amboi ajak tiktok pula,comei😂",@mohdshahrirermy,Mohd Shahrir Ermy ,0,0,13h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
😅stock akhir sebelum nak expired esok..lebih baik jual 5 ringgit .drp hangus..,@user9296305108658,user9296305108658 ,0,1,13h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
Aduhh ada yang terduduk nanti ni.,@theghazz74,Ghazali Misban Gm ,0,0,14h ago ,2023-02-01,https://www.tiktok.com/@mydinmalaysia/video/7194726882032536859,3331,379,163,2023-1-31
