comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
warga asing akan ambil kesempatan beli menu Rahmah ni..,@perisa_angin,Fairuz Hafeiz ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
org mintak turunkn barg...adioo penig lh...,@eddyeddy922,andylau893 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
macai2 PH gembira.. yak yak yeah,@ismiaziz0,aziz90 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"kalo brani, buat seluruh negara. jgn pilih tempat / negeri tertentu jer",@tunteja116,Tunteja116 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
x sekarang ni kenpa mesti jual 4.90...knp x genap je rm5😅...mcm kfc md rm 11.99 asal dia x genap je 12😭,@kuey0teow,ha nak ape? ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Rahmah ke rahim ke aku x kira ...aku nk KWSP aku jugak ...😌,@sharaara97,sharaara97 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
mydin klu tpt kita berpuluh batu baru sampai.mydin syarikat yg baik.tapi yg kerajaan tumpang kebaikan dia tu kenapa.cari jalan lain la,@malai2246,meggikari ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Gambar nampak cantik dan banyak realiti apabila beli sedikit saja,@cyanblue488,Cyanblue 🐈 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
Tolong Senarai semua 15000 premises . Terima kasih,@user9917418947828,Dishwasher ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
betul ka ?,@meekaria650802,meekaria650802 ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
teringat makan kat Puchong Selangor kuih muih free gula gula untuk budak free air pun free kalau makan nasi berlauk sekali bayar mampus dalam rm 50,@puterikasihputeri,puterikasihputeri ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
maidin semua muroh. suroh dia r buka restoren seluroh malaysia. biar dia hidup sorang.,@poktehsidik,poktehsidik ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
"menu ni bg senang org kaya,org b40 xde ramai mkn luar,klo keje pon xkn nk rehat jauh2 pi mydin😂😂😂",@meerdaus,Slumber Daus ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
mydin turunkan harga dulu,@anitapatrick75,anitapatrick75 ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
cekap pandai dengar pun sedap juga😅pasti akan bosan cuba cari atau lebih Mahal cost2 cari kedai jualan all Rahman 😅😅😅,@munissteven,muni ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@thesiakapkeli/video/7195013066327723291,7343,420,1415,2023-2-1
