comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date
formula ni...,@jai5307,jai5307 ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
bangun PMX,@user5546683521441,PU3MEGAT ,0,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂😂😂😂harei,@user7137381350611,Neil0912 ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
msia Madani,@tokubankokdiang,user9744613710933 ,1,0,4d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Alhamdulillah. PMX terbaikkk🥰🥰🥰,@zett_76,Nur Zett ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Mulia Nurul keje tanpa gaji demi NEGARA. SOALAN buat sume WALAUN tit. Menteri2 PAS sangup tak klau keje TAKDA GAJI? jwp MALAUN tit klau brani😂,@kitamampu1,Thor Malay ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
😂😂😂😂 meroyan kempunan nampaak,@amri.az2022,aaz ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Slm sejahtera KONONNYA TAK ADA ELAUN TAK ADA GAJI TETAPI ADA PENYAMUN PEROMPAK PENCURI RASUAH KLUSTER MAHKAMAH🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,@tuankurictuankuri,tuankurictuankuri ,1,0,2d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
pmx lantik nurul izzah utk membantu beliau meneliti dan menyelongkar penyelewangan wang yg dibuat menteri2 dulu.. alhamdullillah hidup pmx🥰,@shamewhatbossku1,shamewhatbossku ,1,0,2d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
koyak terus walaun,@matsaad987,matsaad987 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
ph pakatan hancing,@zulkapan_.09,zulkapan_.09 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
Walaun liPAS terus meroyan & gelabah tak tentu hala sbb Nurul Izzah akan membantu DSAI selongkar penyelewengan dlm MOF semasa Midin & Mail jadi PM.,@bro_azhar007,Bro Azhar ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
ok la dr mkn gaji buta,@rusmizi.ghani5085,rusmizi.ghaniOfficial ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
walaun koyak 😂😂😂,@roslenbai0,user23659347496 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
bukan biasa2 die punya cabel...hahahah,@ejugolast91,E7UG0 ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
senang sakau...,@mandayak323,mandayak323 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
"kerajaan anok beranok dio,",@norazlan098,norazlan098 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
tiru tun m senarai dlm org terkaya dl malaysia masa akan dtg😳,@gopinathgopi295,Gopinath Gopi ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@pejabatrakyat/video/7194085372186397979,623,322,88,2023-1-30
